0.85
0.85
0.85
0.85
0.85
0.86
0.86
0.86
0.86
0.86
0.88
0.89
0.88
0.88
0.87
0.87
0.87
0.87
0.87
0.87
0.87
0.87
0.88
0.88
0.89
0.89
0.89
0.89
0.90
0.90
0.90
0.90
0.92
0.93
0.94
0.94
0.96
0.97
1.00
1.03
1.04
1.06
1.07
1.08
1.10
1.10
1.10
1.10
1.11
1.11
1.12
1.13
1.15
1.16
1.18
1.20
1.21
1.22
1.24
1.25
