0.91
0.91
0.92
0.92
0.92
0.95
0.95
0.95
0.99
1.02
1.02
1.04
1.06
1.06
1.07
1.09
1.11
1.13
1.17
1.22
1.25
1.29
1.34
1.36
1.39
1.43
1.45
1.45
1.47
1.48
1.48
1.49
1.5
1.49
1.5
1.51
1.52
1.52
1.55
1.57
1.57
1.59
1.61
1.6
1.61
1.61
1.59
1.57
1.57
1.55
1.54
1.54
1.53
1.51
1.52
1.51
1.49
1.5
1.5
1.49
