0.91
0.9
0.9
0.92
0.94
0.93
0.94
0.95
0.95
0.94
0.96
0.98
0.98
0.96
0.97
0.99
0.97
0.96
0.97
0.98
0.97
0.97
0.99
0.99
0.98
0.98
1.01
1.01
1.01
1.02
1.03
1.03
1.03
1.09
1.09
1.08
1.08
1.1
1.1
1.08
1.1
1.12
1.12
1.12
1.14
1.16
1.16
1.16
1.18
1.2
1.21
1.22
1.24
1.27
1.29
1.3
1.31
1.34
1.35
1.35
