0.89
0.87
0.88
0.89
0.88
0.87
0.89
0.89
0.88
0.88
0.9
0.89
0.88
0.89
0.9
0.89
0.88
0.9
0.9
0.89
0.9
0.91
0.89
0.89
0.91
0.9
0.89
0.9
0.91
0.89
0.89
0.9
0.9
0.89
0.9
0.9
0.89
0.89
0.91
0.89
0.89
0.91
0.9
0.89
0.91
0.9
0.89
0.9
0.91
0.89
0.89
0.91
0.89
0.89
0.9
0.89
0.88
0.9
0.9
0.88
